CustomerID,customer_clv,value_segment,premium_customer,premium_score,predicted_premium_customer,action_band
CUST007834,-44237.350000000006,Low / Loss-Making,0,0.0031773583295933005,0,Monitor / Re-price
CUST004641,-51.86999999999853,Core,0,0.0031728022242155677,0,Monitor / Re-price
CUST012407,-10085.589999999998,Core,0,0.003162334816842707,0,Monitor / Re-price
CUST017508,512.3800000000006,Core,0,0.0031612861160537917,0,Monitor / Re-price
CUST001747,-28179.22,Low / Loss-Making,0,0.0031301314077983164,0,Monitor / Re-price
CUST007543,1358.1200000000003,Core,0,0.0030713177969300042,0,Monitor / Re-price
CUST004929,566.0000000000002,Core,0,0.0030394484889332794,0,Monitor / Re-price
CUST003744,-16656.68,Core,0,0.0030368935127503055,0,Monitor / Re-price
CUST001222,-8202.900000000001,Core,0,0.0030368935127503055,0,Monitor / Re-price
CUST003628,4031.210000000001,Core,0,0.003016614774008008,0,Monitor / Re-price
CUST016742,4001.3200000000006,Core,0,0.003016614774008008,0,Monitor / Re-price
CUST004613,-58637.21000000001,Low / Loss-Making,0,0.0030142219419154524,0,Monitor / Re-price
CUST001073,-41409.38,Low / Loss-Making,0,0.0030142219419154524,0,Monitor / Re-price
CUST008486,-3941.569999999999,Core,0,0.0030142219419154524,0,Monitor / Re-price
CUST009006,-83131.28,Low / Loss-Making,0,0.0030142219419154524,0,Monitor / Re-price
CUST009320,-30617.18,Low / Loss-Making,0,0.0030142219419154524,0,Monitor / Re-price
CUST006047,-80678.94,Low / Loss-Making,0,0.0030137724455031405,0,Monitor / Re-price
CUST016822,-84057.58,Low / Loss-Making,0,0.0030137724455031405,0,Monitor / Re-price
CUST001552,-14025.729999999996,Core,0,0.0030097500143772206,0,Monitor / Re-price
CUST008467,-17285.1,Core,0,0.0029979594536318366,0,Monitor / Re-price
CUST003440,700.1499999999994,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST002592,-2274.5299999999997,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST005279,-11244.59,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST002882,-10567.920000000004,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST003698,-2353.720000000001,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST009191,-27781.370000000003,Low / Loss-Making,0,0.0029904654039459126,0,Monitor / Re-price
CUST008675,-33748.75,Low / Loss-Making,0,0.0029904654039459126,0,Monitor / Re-price
CUST004506,-3036.0399999999986,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST004534,-14941.32,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST001547,-5719.8200000000015,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST009779,-15330.150000000003,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST006179,-14758.419999999998,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST003526,-38560.10999999999,Low / Loss-Making,0,0.0029904654039459126,0,Monitor / Re-price
CUST003908,-698.8899999999999,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST002269,-12576.24,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST004264,-8525.869999999999,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST004581,-66292.54000000001,Low / Loss-Making,0,0.0029904654039459126,0,Monitor / Re-price
CUST007249,-954.2100000000012,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST003116,-7576.09,Core,0,0.0029904654039459126,0,Monitor / Re-price
CUST012338,-124451.13999999998,Low / Loss-Making,0,0.0029864829617336852,0,Monitor / Re-price
CUST016264,672.81,Core,0,0.0029853363348682715,0,Monitor / Re-price
CUST003103,-21370.490000000005,Low / Loss-Making,0,0.00298327165851049,0,Monitor / Re-price
CUST008186,-36113.09,Low / Loss-Making,0,0.0029553625406148845,0,Monitor / Re-price
CUST001976,964.6500000000008,Core,0,0.0029553625406148845,0,Monitor / Re-price
CUST017053,-32417.090000000004,Low / Loss-Making,0,0.002952817085718027,0,Monitor / Re-price
CUST015914,-9302.01,Core,0,0.002952817085718027,0,Monitor / Re-price
CUST000799,-38080.579999999994,Low / Loss-Making,0,0.0029247805581854324,0,Monitor / Re-price
CUST002310,-35886.94,Low / Loss-Making,0,0.002923484740535098,0,Monitor / Re-price
CUST012257,993.09,Core,0,0.002889021288700485,0,Monitor / Re-price
CUST001907,1037.8000000000002,Core,0,0.00288150778162598,0,Monitor / Re-price
CUST003723,-30444.140000000003,Low / Loss-Making,0,0.002880605449021964,0,Monitor / Re-price
CUST003584,-170858.39,Low / Loss-Making,0,0.0028800037525776694,0,Monitor / Re-price
CUST000922,-6739.360000000004,Core,0,0.0028800037525776694,0,Monitor / Re-price
CUST006731,-83917.87999999999,Low / Loss-Making,0,0.0028800037525776694,0,Monitor / Re-price
CUST003542,-5099.330000000002,Core,0,0.0028800037525776694,0,Monitor / Re-price
CUST002802,-211213.11,Low / Loss-Making,0,0.0028800037525776694,0,Monitor / Re-price
CUST000466,-7921.430000000001,Core,0,0.002866164461743956,0,Monitor / Re-price
CUST000396,-1965.5599999999995,Core,0,0.002866164461743956,0,Monitor / Re-price
CUST006081,-7094.199999999999,Core,0,0.0028564659374885467,0,Monitor / Re-price
CUST006092,-6354.560000000001,Core,0,0.0028373442513895263,0,Monitor / Re-price
CUST002568,-21803.98,Low / Loss-Making,0,0.0028373442513895263,0,Monitor / Re-price
CUST008878,-4336.360000000001,Core,0,0.0028373442513895263,0,Monitor / Re-price
CUST007054,-4422.590000000001,Core,0,0.0028373442513895263,0,Monitor / Re-price
CUST008965,-45674.2,Low / Loss-Making,0,0.0028373442513895263,0,Monitor / Re-price
CUST003644,-32080.13,Low / Loss-Making,0,0.0028373442513895263,0,Monitor / Re-price
CUST002371,-16274.45,Core,0,0.0028373442513895263,0,Monitor / Re-price
CUST008589,-24514.93,Low / Loss-Making,0,0.0028373442513895263,0,Monitor / Re-price
CUST004119,114.6799999999996,Core,0,0.0028080254260678447,0,Monitor / Re-price
CUST005462,-15296.400000000003,Core,0,0.002797616889162424,0,Monitor / Re-price
CUST004860,-10306.549999999996,Core,0,0.0027950738363715327,0,Monitor / Re-price
CUST003234,-28083.869999999995,Low / Loss-Making,0,0.0027909226555073055,0,Monitor / Re-price
CUST003375,-28373.810000000005,Low / Loss-Making,0,0.00278976934090103,0,Monitor / Re-price
CUST009703,-4446.390000000001,Core,0,0.00278976934090103,0,Monitor / Re-price
CUST014989,-6952.660000000001,Core,0,0.0027875580550243387,0,Monitor / Re-price
CUST004310,3503.2200000000003,Core,0,0.002778342261359547,0,Monitor / Re-price
CUST017127,3444.11,Core,0,0.002778342261359547,0,Monitor / Re-price
CUST007971,-10566.3,Core,0,0.0027724520683500113,0,Monitor / Re-price
CUST009652,-13742.199999999995,Core,0,0.0027605548090335174,0,Monitor / Re-price
CUST011405,3460.08,Core,0,0.00274694218949707,0,Monitor / Re-price
CUST000063,-24532.28,Low / Loss-Making,0,0.0027408702189910604,0,Monitor / Re-price
CUST004428,-44055.399999999994,Low / Loss-Making,0,0.0027408702189910604,0,Monitor / Re-price
CUST019737,-242707.27,Low / Loss-Making,0,0.0027354136343409937,0,Monitor / Re-price
CUST008577,-22168.210000000003,Low / Loss-Making,0,0.0027202028555501612,0,Monitor / Re-price
CUST001167,-15871.63,Core,0,0.0027193905452468393,0,Monitor / Re-price
CUST004322,-10603.8,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST008683,-38064.64000000001,Low / Loss-Making,0,0.0027151529604177655,0,Monitor / Re-price
CUST005765,-8669.45,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST004551,-17195.2,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST006572,-40443.07,Low / Loss-Making,0,0.0027151529604177655,0,Monitor / Re-price
CUST003486,-113.2199999999998,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST008771,-18400.5,Low / Loss-Making,0,0.0027151529604177655,0,Monitor / Re-price
CUST001581,-35632.74,Low / Loss-Making,0,0.0027151529604177655,0,Monitor / Re-price
CUST005987,-42211.75,Low / Loss-Making,0,0.0027151529604177655,0,Monitor / Re-price
CUST001457,-12876.989999999996,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST008004,-15676.049999999996,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST006196,-2673.349999999999,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST005786,-3307.699999999998,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST008429,-15215.860000000004,Core,0,0.0027151529604177655,0,Monitor / Re-price
CUST009986,-4286.390000000003,Core,0,0.0027003270918006003,0,Monitor / Re-price
CUST016471,-52665.77,Low / Loss-Making,0,0.00269454281778127,0,Monitor / Re-price
CUST008251,3463.3500000000004,Core,0,0.002691929773018961,0,Monitor / Re-price
CUST019531,-53283.3,Low / Loss-Making,0,0.0026847748752312985,0,Monitor / Re-price
CUST020216,-6766.760000000001,Core,0,0.0026847748752312985,0,Monitor / Re-price
CUST008699,-27622.200000000004,Low / Loss-Making,0,0.0026536330023631573,0,Monitor / Re-price
CUST002869,-9017.070000000003,Core,0,0.0026536330023631573,0,Monitor / Re-price
CUST004223,-59403.39,Low / Loss-Making,0,0.0026536330023631573,0,Monitor / Re-price
CUST005711,1873.1800000000007,Core,0,0.0026384135370621864,0,Monitor / Re-price
CUST004811,-2792.500000000001,Core,0,0.0026384135370621864,0,Monitor / Re-price
CUST001387,-3774.6799999999985,Core,0,0.0026382641927285085,0,Monitor / Re-price
CUST015093,3507.7999999999993,Core,0,0.0026347336306877887,0,Monitor / Re-price
CUST010911,3443.6799999999994,Core,0,0.0026347336306877887,0,Monitor / Re-price
CUST006691,-93809.66,Low / Loss-Making,0,0.0026328111923148282,0,Monitor / Re-price
CUST002586,3532.4700000000003,Core,0,0.00261680361484023,0,Monitor / Re-price
CUST009967,3586.5200000000004,Core,0,0.0026127865658383794,0,Monitor / Re-price
CUST017325,3546.29,Core,0,0.0026127865658383794,0,Monitor / Re-price
CUST000087,419.1699999999996,Core,0,0.002606829575119165,0,Monitor / Re-price
CUST005318,-17370.67,Core,0,0.0025987801200963467,0,Monitor / Re-price
CUST003795,-17202.899999999998,Core,0,0.0025987801200963467,0,Monitor / Re-price
CUST006065,-21884.050000000003,Low / Loss-Making,0,0.002576092239633757,0,Monitor / Re-price
CUST002379,-29754.32999999999,Low / Loss-Making,0,0.002576092239633757,0,Monitor / Re-price
CUST001824,-3103.500000000002,Core,0,0.002576092239633757,0,Monitor / Re-price
CUST000570,-9855.020000000002,Core,0,0.002576092239633757,0,Monitor / Re-price
CUST003209,-32335.500000000007,Low / Loss-Making,0,0.0025695411950648196,0,Monitor / Re-price
CUST003817,-2720.129999999999,Core,0,0.002562926454589668,0,Monitor / Re-price
CUST013981,-58428.18000000001,Low / Loss-Making,0,0.002556318788616572,0,Monitor / Re-price
CUST013174,-23203.950000000004,Low / Loss-Making,0,0.002556318788616572,0,Monitor / Re-price
CUST011646,-3272.96,Core,0,0.002556318788616572,0,Monitor / Re-price
CUST001624,-17606.43,Core,0,0.002556318788616572,0,Monitor / Re-price
CUST009146,-26660.449999999993,Low / Loss-Making,0,0.002555195061757118,0,Monitor / Re-price
CUST004419,-33384.00000000001,Low / Loss-Making,0,0.002555195061757118,0,Monitor / Re-price
CUST007272,-14835.589999999998,Core,0,0.002554607652741596,0,Monitor / Re-price
CUST001796,-34875.78999999999,Low / Loss-Making,0,0.0025441650904561098,0,Monitor / Re-price
CUST012583,-19667.89,Low / Loss-Making,0,0.0025315886578660385,0,Monitor / Re-price
CUST003165,-46938.58,Low / Loss-Making,0,0.0025256468441692648,0,Monitor / Re-price
CUST001130,-38888.73,Low / Loss-Making,0,0.002506765069290315,0,Monitor / Re-price
CUST008397,-17171.560000000005,Core,0,0.0024931565681281668,0,Monitor / Re-price
CUST005985,-5684.130000000001,Core,0,0.0024767906334970755,0,Monitor / Re-price
CUST016449,3545.68,Core,0,0.0024745396138535396,0,Monitor / Re-price
CUST006863,-16330.550000000005,Core,0,0.0024717769920980744,0,Monitor / Re-price
CUST006878,-53144.380000000005,Low / Loss-Making,0,0.002467758443728121,0,Monitor / Re-price
CUST008616,-46489.100000000006,Low / Loss-Making,0,0.00245434547636941,0,Monitor / Re-price
CUST004709,-33912.06,Low / Loss-Making,0,0.00245434547636941,0,Monitor / Re-price
CUST012568,-36403.060000000005,Low / Loss-Making,0,0.00245434547636941,0,Monitor / Re-price
CUST000032,3418.4700000000003,Core,0,0.0024437177858454852,0,Monitor / Re-price
CUST000347,-6574.180000000004,Core,0,0.0024391080769598146,0,Monitor / Re-price
CUST004880,-62310.90999999999,Low / Loss-Making,0,0.0024391080769598146,0,Monitor / Re-price
CUST006997,-23241.999999999993,Low / Loss-Making,0,0.0024391080769598146,0,Monitor / Re-price
CUST003458,-21888.430000000008,Low / Loss-Making,0,0.0024391080769598146,0,Monitor / Re-price
CUST007290,-73031.90999999999,Low / Loss-Making,0,0.0024391080769598146,0,Monitor / Re-price
CUST006186,-24486.959999999992,Low / Loss-Making,0,0.002430848056211995,0,Monitor / Re-price
CUST003324,-92037.85,Low / Loss-Making,0,0.0024199185542917415,0,Monitor / Re-price
CUST017011,3478.74,Core,0,0.0024167655896849115,0,Monitor / Re-price
CUST015613,3445.6099999999997,Core,0,0.0024167655896849115,0,Monitor / Re-price
CUST002208,-17596.81,Core,0,0.0024054456348315697,0,Monitor / Re-price
CUST019204,-70066.11999999998,Low / Loss-Making,0,0.0023967843864528336,0,Monitor / Re-price
CUST001040,-5790.27,Core,0,0.0023928448509243985,0,Monitor / Re-price
CUST014055,-12187.410000000003,Core,0,0.0023928448509243985,0,Monitor / Re-price
CUST002715,935.6100000000006,Core,0,0.0023594422231650535,0,Monitor / Re-price
CUST002698,-36262.84,Low / Loss-Making,0,0.0023594422231650535,0,Monitor / Re-price
CUST000298,-3660.6399999999994,Core,0,0.0023594422231650535,0,Monitor / Re-price
CUST001663,-580.2500000000005,Core,0,0.00235566842023207,0,Monitor / Re-price
CUST006042,-5376.930000000005,Core,0,0.0023510191188515477,0,Monitor / Re-price
CUST008239,-4741.869999999997,Core,0,0.002340522899946913,0,Monitor / Re-price
CUST007745,-87193.27000000002,Low / Loss-Making,0,0.002337902527187216,0,Monitor / Re-price
CUST005697,-26506.1,Low / Loss-Making,0,0.0023215336603977436,0,Monitor / Re-price
CUST008264,-17223.949999999997,Core,0,0.0023215336603977436,0,Monitor / Re-price
CUST005973,-43335.2,Low / Loss-Making,0,0.0023215336603977436,0,Monitor / Re-price
CUST006648,-15297.920000000002,Core,0,0.0023095219148132457,0,Monitor / Re-price
CUST007492,-372.6399999999994,Core,0,0.0023095219148132457,0,Monitor / Re-price
CUST008910,-35456.64,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST007654,-52236.74999999999,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST006064,-12147.2,Core,0,0.0023095219148132457,0,Monitor / Re-price
CUST006452,-8740.169999999995,Core,0,0.0023095219148132457,0,Monitor / Re-price
CUST005122,-37869.28,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST007428,-50662.45,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST006399,-54978.63999999999,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST001983,-1271.3800000000017,Core,0,0.0023095219148132457,0,Monitor / Re-price
CUST009432,-17901.66,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST005327,-89527.43,Low / Loss-Making,0,0.0023095219148132457,0,Monitor / Re-price
CUST000394,-8438.210000000001,Core,0,0.0022774199267052426,0,Monitor / Re-price
CUST000350,491.1500000000001,Core,0,0.0022643044041129714,0,Monitor / Re-price
CUST002976,-21611.879999999997,Low / Loss-Making,0,0.0022574939112110105,0,Monitor / Re-price
CUST007342,-11270.28,Core,0,0.0022574939112110105,0,Monitor / Re-price
CUST007081,-27744.020000000004,Low / Loss-Making,0,0.0022574939112110105,0,Monitor / Re-price
CUST005722,3771.690000000001,Core,0,0.0022559713235464586,0,Monitor / Re-price
CUST016922,2976.1099999999997,Core,0,0.0022523011270143495,0,Monitor / Re-price
CUST011212,3267.37,Core,0,0.0022523011270143495,0,Monitor / Re-price
CUST017111,3342.6999999999994,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018996,3278.4300000000007,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST009156,3688.72,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019731,3562.43,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST010576,3372.21,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018615,2943.1800000000003,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST012551,2879.4999999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST020239,2978.29,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST015413,3099.2200000000003,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST001757,3238.36,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019520,2887.12,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST006248,3096.7799999999993,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST012455,3714.97,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST001813,3276.62,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019613,2957.3,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018972,2902.95,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST006291,3222.1099999999997,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018015,3222.56,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST010456,2709.54,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST011051,2960.98,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018211,3630.65,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST020173,3347.57,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019429,3042.9900000000007,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019735,3062.0599999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST011763,3523.52,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019221,3150.1500000000005,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST005531,3052.5399999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST001531,3158.08,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST017841,3159.26,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST010176,3159.7699999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST013989,3308.0700000000006,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST014537,3160.4100000000003,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018749,3314.9999999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST015040,3048.3100000000004,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST011925,3564.25,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST015973,3508.6599999999994,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019110,3076.8,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018583,3149.1099999999997,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018048,3488.5199999999995,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018855,3183.6,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST007472,3307.67,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST019316,2645.9900000000007,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST018546,3435.83,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST001083,3458.3199999999997,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST012196,3163.8999999999996,Core,0,0.002252267941223946,0,Monitor / Re-price
CUST008640,3325.71,Core,0,0.002251187115074916,0,Monitor / Re-price
CUST000277,515.3599999999992,Core,0,0.0022478130549685436,0,Monitor / Re-price
CUST005337,-985.3400000000038,Core,0,0.0022473139976152824,0,Monitor / Re-price
CUST006007,-35415.54,Low / Loss-Making,0,0.002238533793903227,0,Monitor / Re-price
CUST013830,-35331.439999999995,Low / Loss-Making,0,0.002235583763552376,0,Monitor / Re-price
CUST009282,3447.5699999999997,Core,0,0.002235417880923656,0,Monitor / Re-price
CUST002434,-87502.03999999998,Low / Loss-Making,0,0.0022342071608340173,0,Monitor / Re-price
CUST007746,-13511.39,Core,0,0.0022285087099506834,0,Monitor / Re-price
CUST000236,-14495.549999999996,Core,0,0.0022285087099506834,0,Monitor / Re-price
CUST008588,-5342.999999999998,Core,0,0.0022285087099506834,0,Monitor / Re-price
CUST001319,-3452.059999999999,Core,0,0.0022285087099506834,0,Monitor / Re-price
CUST001679,3434.2699999999995,Core,0,0.002228485018201661,0,Monitor / Re-price
CUST001853,3468.3199999999997,Core,0,0.002228485018201661,0,Monitor / Re-price
CUST007898,-10924.449999999995,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST001775,-32679.659999999993,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST001868,-20089.56,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST008727,-19466.929999999997,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST000559,-50266.01000000001,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST007760,-18928.83000000001,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST001558,-108265.66999999998,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST007650,2498.3599999999988,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST005653,-227374.89,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST007431,-13135.889999999998,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST000014,-18110.960000000003,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST009067,-4131.490000000003,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST008052,-50448.67999999999,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST009812,-49856.73,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST005634,-72982.11,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST001629,-50903.87999999998,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST009403,-16866.96000000001,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST007840,-57062.68999999999,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST003642,-11630.450000000004,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST007941,-61550.630000000005,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST001468,-35834.780000000006,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST005336,-3226.5200000000013,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST005707,-324.5399999999954,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST008948,-8928.939999999999,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST000549,-47862.33,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST007517,-26978.960000000003,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST006164,-68659.32000000002,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST005663,-27982.57999999999,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST007594,-69285.95999999999,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST005873,-234782.46999999997,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST008111,-3398.349999999996,Core,0,0.0022283639603210086,0,Monitor / Re-price
CUST001418,-66309.92,Low / Loss-Making,0,0.0022283639603210086,0,Monitor / Re-price
CUST001537,-11889.98,Core,0,0.002222630629497354,0,Monitor / Re-price
CUST008360,-40667.67999999999,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST000328,-32998.31999999999,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST000527,-108766.57,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST005831,-87505.78,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST007672,-24914.76,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST002910,-55443.78000000001,Low / Loss-Making,0,0.002222630629497354,0,Monitor / Re-price
CUST008138,3460.15,Core,0,0.0022221330295520295,0,Monitor / Re-price
CUST012995,-93196.65,Low / Loss-Making,0,0.0022055946794164658,0,Monitor / Re-price
CUST000695,-61322.149999999994,Low / Loss-Making,0,0.002200714216994414,0,Monitor / Re-price
CUST007897,-81405.03000000001,Low / Loss-Making,0,0.0021908090935225995,0,Monitor / Re-price
CUST009612,-509.8300000000008,Core,0,0.002189501131731388,0,Monitor / Re-price
CUST001426,-12845.76,Core,0,0.002189501131731388,0,Monitor / Re-price
CUST003695,-29899.30000000001,Low / Loss-Making,0,0.002189501131731388,0,Monitor / Re-price
CUST005686,-18198.500000000004,Low / Loss-Making,0,0.002189501131731388,0,Monitor / Re-price
CUST008696,-5988.94,Core,0,0.002189501131731388,0,Monitor / Re-price
CUST006214,-20326.14,Low / Loss-Making,0,0.002189501131731388,0,Monitor / Re-price
CUST005007,-62735.56,Low / Loss-Making,0,0.002176151898272878,0,Monitor / Re-price
CUST009879,-27042.549999999992,Low / Loss-Making,0,0.0021637349322528956,0,Monitor / Re-price
CUST002778,-135463.74,Low / Loss-Making,0,0.0021637349322528956,0,Monitor / Re-price
CUST002273,-32452.320000000007,Low / Loss-Making,0,0.0021637349322528956,0,Monitor / Re-price
CUST001559,-42832.37,Low / Loss-Making,0,0.0021637349322528956,0,Monitor / Re-price
CUST008395,-2398.0600000000013,Core,0,0.0021637349322528956,0,Monitor / Re-price
CUST003098,623.1300000000015,Core,0,0.0021637349322528956,0,Monitor / Re-price
CUST000457,-7596.880000000003,Core,0,0.0021637349322528956,0,Monitor / Re-price
CUST000730,-9997.29,Core,0,0.0021637349322528956,0,Monitor / Re-price
CUST013777,-11830.160000000002,Core,0,0.002160392193971016,0,Monitor / Re-price
CUST014257,-24438.84,Low / Loss-Making,0,0.002160392193971016,0,Monitor / Re-price
CUST002501,-8769.380000000003,Core,0,0.002144407720663559,0,Monitor / Re-price
CUST019019,3276.84,Core,0,0.0021430945599614335,0,Monitor / Re-price
CUST018438,3259.53,Core,0,0.0021430945599614335,0,Monitor / Re-price
CUST011501,-16277.739999999998,Core,0,0.002139221229269005,0,Monitor / Re-price
CUST011242,-8833.87,Core,0,0.002137587051647762,0,Monitor / Re-price
CUST019980,2973.5,Core,0,0.0021375619972855892,0,Monitor / Re-price
CUST014454,2971.71,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST012232,2627.3399999999997,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST019814,2919.02,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST015268,3002.59,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST002060,2896.87,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST019178,2852.1400000000003,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST018540,3013.42,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST018274,3212.9399999999996,Core,0,0.0021375304984593306,0,Monitor / Re-price
CUST003124,-23709.05999999999,Low / Loss-Making,0,0.002131150369708254,0,Monitor / Re-price
CUST000026,-47703.149999999994,Low / Loss-Making,0,0.002131150369708254,0,Monitor / Re-price
CUST000845,-27663.699999999997,Low / Loss-Making,0,0.002131150369708254,0,Monitor / Re-price
CUST011214,3466.0,Core,0,0.002130649981610132,0,Monitor / Re-price
CUST006166,2596.1499999999996,Core,0,0.002124093163605832,0,Monitor / Re-price
